year,gear,ocean,species,product,property,value
2014,LL,EIO,BET,fsh_sash,sales_value,176869703.6
2014,LL,EIO,BET,fzn_sash,volume,10143
2014,LL,EIO,BET,fzn_sash,catch_value,72268875
2014,LL,EIO,BET,fzn_sash,sales_value,153303121.1
2014,LL,EIO,SKJ,dom,volume,2820
2014,LL,EIO,SKJ,dom,catch_value,3309553.617
2014,LL,EIO,SKJ,dom,sales_value,9870000
2014,LL,EIO,YFT,dom,volume,28003.8
2014,LL,EIO,YFT,dom,catch_value,77478734.06
2014,LL,EIO,YFT,dom,sales_value,154020900
2014,LL,EIO,YFT,fsh_sash,volume,16335.55
2014,LL,EIO,YFT,fsh_sash,catch_value,90727644.7
2014,LL,EIO,YFT,fsh_sash,sales_value,240520962.7
2014,LL,EIO,YFT,fzn_sash,volume,2333.65
2014,LL,EIO,YFT,fzn_sash,catch_value,11084837.5
2014,LL,EIO,YFT,fzn_sash,sales_value,33264329.05
2014,Other,EIO,ALB,lc,volume,61
2014,Other,EIO,ALB,lc,catch_value,160292.759
2014,Other,EIO,ALB,lc,sales_value,554394.2277
2014,Other,EIO,ALB,dom,volume,61
2014,Other,EIO,ALB,dom,catch_value,160292.759
2014,Other,EIO,ALB,dom,sales_value,183000
2014,Other,EIO,BET,fsh_sash,volume,1063
2014,Other,EIO,BET,fsh_sash,catch_value,7648285
2014,Other,EIO,BET,fsh_sash,sales_value,18536182.09
2014,Other,EIO,BET,fzn_sash,volume,1063
2014,Other,EIO,BET,fzn_sash,catch_value,7573875
2014,Other,EIO,BET,fzn_sash,sales_value,16066372.65
2014,Other,EIO,SKJ,lc,volume,3799.5
2014,Other,EIO,SKJ,lc,catch_value,4459095.378
2014,Other,EIO,SKJ,lc,sales_value,23873701.19
2014,Other,EIO,SKJ,dom,volume,3799.5
2014,Other,EIO,SKJ,dom,catch_value,4459095.378
2014,Other,EIO,SKJ,dom,sales_value,13298250
2014,Other,EIO,YFT,fsh_sash,volume,1229.5
2014,Other,EIO,YFT,fsh_sash,catch_value,6828643
2014,Other,EIO,YFT,fsh_sash,sales_value,18102881.36
2014,Other,EIO,YFT,fzn_sash,volume,1229.5
2014,Other,EIO,YFT,fzn_sash,catch_value,5840125
2014,Other,EIO,YFT,fzn_sash,sales_value,17525546.92
2014,PS,EIO,BET,lc,volume,6434
2014,PS,EIO,BET,lc,catch_value,12395101
2014,PS,EIO,BET,lc,sales_value,51669008.45
2014,PS,EIO,SKJ,lc,volume,38245
2014,PS,EIO,SKJ,lc,catch_value,44884353.92
2014,PS,EIO,SKJ,lc,sales_value,240307856.9
2014,PS,EIO,YFT,lc,volume,5900
2014,PS,EIO,YFT,lc,catch_value,16323660.75
2014,PS,EIO,YFT,lc,sales_value,58127944
2014,BBPL,EAO,ALB,lc,volume,11977
2014,BBPL,EAO,ALB,lc,catch_value,30948568
2014,BBPL,EAO,ALB,lc,sales_value,108852125.7
2014,BBPL,EAO,BET,lc,volume,8520
2014,BBPL,EAO,BET,lc,catch_value,17711779.26
2014,BBPL,EAO,BET,lc,sales_value,68420881.57
2014,BBPL,EAO,BFT,fsh_sash,volume,71.25
2014,BBPL,EAO,BFT,fsh_sash,catch_value,1804672.414
2014,BBPL,EAO,BFT,fsh_sash,sales_value,3324951.297
2014,BBPL,EAO,BFT,fzn_sash,volume,23.75
2014,BBPL,EAO,BFT,fzn_sash,catch_value,297693.6576
2014,BBPL,EAO,BFT,fzn_sash,sales_value,1369057.908
2014,BBPL,EAO,SKJ,lc,volume,22944
2014,BBPL,EAO,SKJ,lc,catch_value,26564569.78
2014,BBPL,EAO,SKJ,lc,sales_value,144165864
2014,BBPL,EAO,YFT,lc,volume,9448
2014,BBPL,EAO,YFT,lc,catch_value,19116715.49
2014,BBPL,EAO,YFT,lc,sales_value,93083527.95
2014,GN,EAO,SKJ,lc,volume,1143
2014,GN,EAO,SKJ,lc,catch_value,1323365.728
2014,GN,EAO,SKJ,lc,sales_value,7181903.005
2014,GN,EAO,YFT,dom,volume,211
2014,GN,EAO,YFT,dom,catch_value,583778.376
2014,GN,EAO,YFT,dom,sales_value,1167556.752
2014,HL,EAO,ALB,dom,volume,16
2014,HL,EAO,ALB,dom,catch_value,41344
2014,HL,EAO,ALB,dom,sales_value,48000
2014,HL,EAO,BET,dom,volume,222
2014,HL,EAO,BET,dom,catch_value,461504.1075
2014,HL,EAO,BET,dom,sales_value,888000
2014,HL,EAO,BFT,fsh_sash,volume,178.5
2014,HL,EAO,BFT,fsh_sash,catch_value,4521179.31
2014,HL,EAO,BFT,fsh_sash,sales_value,8329877.987
2014,HL,EAO,BFT,fzn_sash,volume,59.5
2014,HL,EAO,BFT,fzn_sash,catch_value,745800.9526
2014,HL,EAO,BFT,fzn_sash,sales_value,3429850.337
2014,HL,EAO,SKJ,lc,volume,512
2014,HL,EAO,SKJ,lc,catch_value,592793.7468
2014,HL,EAO,SKJ,lc,sales_value,3217090.41
2014,HL,EAO,YFT,dom,volume,1222
2014,HL,EAO,YFT,dom,catch_value,2472547.241
2014,HL,EAO,YFT,dom,sales_value,6721000
2014,LL,EAO,ALB,lc,volume,2615
2014,LL,EAO,ALB,lc,catch_value,6757160
2014,LL,EAO,ALB,lc,sales_value,23766244.35
2014,LL,EAO,BET,fzn_sash,volume,15260
2014,LL,EAO,BET,fzn_sash,catch_value,87622920
2014,LL,EAO,BET,fzn_sash,sales_value,230642376.8
2014,LL,EAO,BFT,dom,volume,180.7
2014,LL,EAO,BFT,dom,catch_value,375647.7127
2014,LL,EAO,BFT,dom,sales_value,751295.4255
2014,LL,EAO,BFT,fsh_sash,volume,542.1
2014,LL,EAO,BFT,fsh_sash,catch_value,13730707.59
2014,LL,EAO,BFT,fsh_sash,sales_value,25297629.45
2014,LL,EAO,BFT,fzn_sash,volume,1084.2
2014,LL,EAO,BFT,fzn_sash,catch_value,13589872.15
2014,LL,EAO,BFT,fzn_sash,sales_value,62498214.04
2014,LL,EAO,SKJ,lc,volume,63
2014,LL,EAO,SKJ,lc,catch_value,72941.41806
2014,LL,EAO,SKJ,lc,sales_value,395852.9215
2014,LL,EAO,YFT,fzn_sash,volume,1915
2014,LL,EAO,YFT,fzn_sash,catch_value,13405000
2014,LL,EAO,YFT,fzn_sash,sales_value,27296805.49
2014,Other,EAO,ALB,dom,volume,6710
2014,Other,EAO,ALB,dom,catch_value,17338640
2014,Other,EAO,ALB,dom,sales_value,20130000
2014,Other,EAO,BFT,fzn_sash,volume,2786
2014,Other,EAO,BFT,fzn_sash,catch_value,34921032.84
2014,Other,EAO,BFT,fzn_sash,sales_value,160597698.1
2014,Other,EAO,SKJ,lc,volume,188
2014,Other,EAO,SKJ,lc,catch_value,217666.4539
2014,Other,EAO,SKJ,lc,sales_value,1181275.385
2014,PS,EAO,ALB,lc,volume,60
2014,PS,EAO,ALB,lc,catch_value,155040
2014,PS,EAO,ALB,lc,sales_value,545305.7978
2014,PS,EAO,BET,lc,volume,24679
2014,PS,EAO,BET,lc,catch_value,51303873.28
2014,PS,EAO,BET,lc,sales_value,198187668.6
2014,PS,EAO,BFT,ranch,volume,8195
2014,PS,EAO,BFT,ranch,catch_value,102719979.9
2014,PS,EAO,BFT,ranch,sales_value,472397033.8
2014,PS,EAO,SKJ,lc,volume,178353
2014,PS,EAO,SKJ,lc,catch_value,206497154.5
2014,PS,EAO,SKJ,lc,sales_value,1120659621
2014,PS,EAO,YFT,lc,volume,73417
2014,PS,EAO,YFT,lc,catch_value,148549100.5
2014,PS,EAO,YFT,lc,sales_value,723318519.4
2014,TR,EAO,ALB,lc,volume,3334.5
2014,TR,EAO,ALB,lc,catch_value,8616348
2014,TR,EAO,ALB,lc,sales_value,30305369.71
2014,TR,EAO,ALB,dom,volume,3334.5
2014,TR,EAO,ALB,dom,catch_value,8616348
2014,TR,EAO,ALB,dom,sales_value,10003500
2014,BBPL,WAO,ALB,lc,volume,99.75
2014,BBPL,WAO,ALB,lc,catch_value,257754
2014,BBPL,WAO,ALB,lc,sales_value,906570.8888
2014,BBPL,WAO,ALB,dom,volume,5.25
2014,BBPL,WAO,ALB,dom,catch_value,13566
2014,BBPL,WAO,ALB,dom,sales_value,27132
2014,BBPL,WAO,BET,lc,volume,130.15
2014,BBPL,WAO,BET,lc,catch_value,270561.9801
2014,BBPL,WAO,BET,lc,sales_value,1045185.18
2014,BBPL,WAO,BET,dom,volume,6.85
2014,BBPL,WAO,BET,dom,catch_value,14240.10422
2014,BBPL,WAO,BET,dom,sales_value,27400
2014,BBPL,WAO,SKJ,lc,volume,26662.7
2014,BBPL,WAO,SKJ,lc,catch_value,30870081.7
2014,BBPL,WAO,SKJ,lc,sales_value,167531868.1
2014,BBPL,WAO,SKJ,dom,volume,1403.3
2014,BBPL,WAO,SKJ,dom,catch_value,1624741.142
2014,BBPL,WAO,SKJ,dom,sales_value,4911550
2014,BBPL,WAO,YFT,lc,volume,468.35
2014,BBPL,WAO,YFT,lc,catch_value,947641.1621
2014,BBPL,WAO,YFT,lc,sales_value,4614275.012
2014,BBPL,WAO,YFT,dom,volume,24.65
2014,BBPL,WAO,YFT,dom,catch_value,49875.85064
2014,BBPL,WAO,YFT,dom,sales_value,135575
2014,GN,WAO,SKJ,dom,volume,73
2014,GN,WAO,SKJ,dom,catch_value,84519.42092
2014,GN,WAO,SKJ,dom,sales_value,255500
2014,GN,WAO,YFT,dom,volume,8
2014,GN,WAO,YFT,dom,catch_value,22133.77729
2014,GN,WAO,YFT,dom,sales_value,44267.55458
2014,HL,WAO,BET,dom,volume,1688
2014,HL,WAO,BET,dom,catch_value,2292304
2014,HL,WAO,BET,dom,sales_value,6752000
2014,HL,WAO,BFT,fsh_sash,volume,850
2014,HL,WAO,BFT,fsh_sash,catch_value,8811215.233
2014,HL,WAO,BFT,fsh_sash,sales_value,39666085.65
2014,HL,WAO,SKJ,dom,volume,114
2014,HL,WAO,SKJ,dom,catch_value,131989.2327
2014,HL,WAO,SKJ,dom,sales_value,399000
2014,HL,WAO,YFT,fsh_sash,volume,3271
2014,HL,WAO,YFT,fsh_sash,catch_value,18167134
2014,HL,WAO,YFT,fsh_sash,sales_value,48161468.03
2014,LL,WAO,ALB,lc,volume,11756
2014,LL,WAO,ALB,lc,catch_value,30377504
2014,LL,WAO,ALB,lc,sales_value,106843582.6
2014,LL,WAO,BET,fzn_sash,volume,22005
2014,LL,WAO,BET,fzn_sash,catch_value,126352710
2014,LL,WAO,BET,fzn_sash,sales_value,332587516.5
2014,LL,WAO,BFT,dom,volume,63.6
2014,LL,WAO,BFT,dom,catch_value,659286.2221
2014,LL,WAO,BFT,dom,sales_value,0
2014,LL,WAO,BFT,fsh_sash,volume,190.8
2014,LL,WAO,BFT,fsh_sash,catch_value,1977858.666
2014,LL,WAO,BFT,fsh_sash,sales_value,8903869.579
2014,LL,WAO,BFT,fzn_sash,volume,381.6
2014,LL,WAO,BFT,fzn_sash,catch_value,3955717.333
2014,LL,WAO,BFT,fzn_sash,sales_value,21997157.79
2014,LL,WAO,YFT,fzn_sash,volume,10883
2014,LL,WAO,YFT,fzn_sash,catch_value,76181000
2014,LL,WAO,YFT,fzn_sash,sales_value,155128529.6
2014,Other,WAO,ALB,dom,volume,2493
2014,Other,WAO,ALB,dom,catch_value,6441912
2014,Other,WAO,ALB,dom,sales_value,12883824
2014,Other,WAO,BET,dom,volume,12
2014,Other,WAO,BET,dom,catch_value,24946.16797
2014,Other,WAO,BET,dom,sales_value,48000
2014,Other,WAO,BFT,fsh_sash,volume,118
2014,Other,WAO,BFT,fsh_sash,catch_value,1223203.997
2014,Other,WAO,BFT,fsh_sash,sales_value,5506586.008
2014,Other,WAO,SKJ,dom,volume,3
2014,Other,WAO,SKJ,dom,catch_value,3473.40086
2014,Other,WAO,SKJ,dom,sales_value,10500
2014,Other,WAO,YFT,dom,volume,20
2014,Other,WAO,YFT,dom,catch_value,40467.22161
2014,Other,WAO,YFT,dom,sales_value,110000
2014,PS,WAO,ALB,lc,volume,31
2014,PS,WAO,ALB,lc,catch_value,80104
2014,PS,WAO,ALB,lc,sales_value,281741.3288
2014,PS,WAO,BET,lc,volume,121
2014,PS,WAO,BET,lc,catch_value,251540.5271
2014,PS,WAO,BET,lc,sales_value,971705.0082
2014,PS,WAO,BFT,ranch,volume,42
2014,PS,WAO,BFT,ranch,catch_value,526447.7313
2014,PS,WAO,BFT,ranch,sales_value,2421070.826
2014,PS,WAO,SKJ,lc,volume,1081
2014,PS,WAO,SKJ,lc,catch_value,1251582.11
2014,PS,WAO,SKJ,lc,sales_value,6792333.463
2014,PS,WAO,YFT,lc,volume,2581
2014,PS,WAO,YFT,lc,catch_value,5222294.949
2014,PS,WAO,YFT,lc,sales_value,25428512.45
2014,TR,WAO,ALB,lc,volume,0.5
2014,TR,WAO,ALB,lc,catch_value,0
2014,TR,WAO,ALB,lc,sales_value,0
2014,TR,WAO,ALB,dom,volume,0.5
2014,TR,WAO,ALB,dom,catch_value,0
2014,TR,WAO,ALB,dom,sales_value,0
2014,TR,WAO,SKJ,dom,volume,180
2014,TR,WAO,SKJ,dom,catch_value,211248.1032
2014,TR,WAO,SKJ,dom,sales_value,630000
2014,TR,WAO,YFT,fsh_sash,volume,146
2014,TR,WAO,YFT,fsh_sash,catch_value,810884
2014,TR,WAO,YFT,fsh_sash,sales_value,2149671.15
2014,BBPL,Antarctic,SBF,fzn_sash,volume,10
2014,BBPL,Antarctic,SBF,fzn_sash,catch_value,0
2014,BBPL,Antarctic,SBF,fzn_sash,sales_value,0
2014,LL,Antarctic,SBF,fzn_sash,volume,7730
2014,LL,Antarctic,SBF,fzn_sash,catch_value,97450052.58
2014,LL,Antarctic,SBF,fzn_sash,sales_value,248608395
2014,PS,Antarctic,SBF,ranch,volume,4168
2014,PS,Antarctic,SBF,ranch,catch_value,41793369.6
2014,PS,Antarctic,SBF,ranch,sales_value,204406706.4
2016,BBPL,WCPO,ALB,lc,volume,10127.6
2016,BBPL,WCPO,ALB,lc,catch_value,25331136.46
2016,BBPL,WCPO,ALB,lc,sales_value,86233286.43
2016,BBPL,WCPO,ALB,dom,volume,4340.4
2016,BBPL,WCPO,ALB,dom,catch_value,10856201.34
2016,BBPL,WCPO,ALB,dom,sales_value,26279984.82
2016,BBPL,WCPO,BET,lc,volume,2752.4
2016,BBPL,WCPO,BET,lc,catch_value,7004858
2016,BBPL,WCPO,BET,lc,sales_value,14504783.78
2016,BBPL,WCPO,BET,dom,volume,1179.6
2016,BBPL,WCPO,BET,dom,catch_value,3002082
2016,BBPL,WCPO,BET,dom,sales_value,6240084
2016,BBPL,WCPO,PBF,fsh_sash,volume,129.56
2016,BBPL,WCPO,PBF,fsh_sash,catch_value,1097658.154
2016,BBPL,WCPO,PBF,fsh_sash,sales_value,4814111.156
2016,BBPL,WCPO,SKJ,lc,volume,109665.5
2016,BBPL,WCPO,SKJ,lc,catch_value,191914625
2016,BBPL,WCPO,SKJ,lc,sales_value,593217613.4
2016,BBPL,WCPO,SKJ,dom,volume,46999.5
2016,BBPL,WCPO,SKJ,dom,catch_value,82249125
2016,BBPL,WCPO,SKJ,dom,sales_value,121913781.6
2016,BBPL,WCPO,YFT,lc,volume,16361.8
2016,BBPL,WCPO,YFT,lc,catch_value,37779864.8
2016,BBPL,WCPO,YFT,lc,sales_value,129136766
2016,BBPL,WCPO,YFT,dom,volume,7012.2
2016,BBPL,WCPO,YFT,dom,catch_value,16191370.63
2016,BBPL,WCPO,YFT,dom,sales_value,27870969.96
2016,GN,WCPO,ALB,lc,volume,17.1
2016,GN,WCPO,ALB,lc,catch_value,43365.6
2016,GN,WCPO,ALB,lc,sales_value,145601.0504
2016,GN,WCPO,ALB,dom,volume,1.9
2016,GN,WCPO,ALB,dom,catch_value,4818.4
2016,GN,WCPO,ALB,dom,sales_value,11504.0022
2016,GN,WCPO,BET,lc,volume,1507.5
2016,GN,WCPO,BET,lc,catch_value,3163666.937
2016,GN,WCPO,BET,lc,sales_value,7944325.513
2016,GN,WCPO,BET,dom,volume,167.5
2016,GN,WCPO,BET,dom,catch_value,351518.5485
2016,GN,WCPO,BET,dom,sales_value,886075
2016,GN,WCPO,PBF,fsh_sash,volume,2257.68
2016,GN,WCPO,PBF,fsh_sash,catch_value,19127515.14
2016,GN,WCPO,PBF,fsh_sash,sales_value,83889491.16
2016,GN,WCPO,SKJ,lc,volume,40604.4
2016,GN,WCPO,SKJ,lc,catch_value,60906600
2016,GN,WCPO,SKJ,lc,sales_value,219642870.9
2016,GN,WCPO,SKJ,dom,volume,4511.6
2016,GN,WCPO,SKJ,dom,catch_value,6767400
2016,GN,WCPO,SKJ,dom,sales_value,11702809.97
2016,GN,WCPO,YFT,lc,volume,704.7
2016,GN,WCPO,YFT,lc,catch_value,1164869.1
2016,GN,WCPO,YFT,lc,sales_value,5561898.996
2016,GN,WCPO,YFT,dom,volume,78.3
2016,GN,WCPO,YFT,dom,catch_value,129429.9
2016,GN,WCPO,YFT,dom,sales_value,311214.3047
2016,HL,WCPO,ALB,dom,volume,156
2016,HL,WCPO,ALB,dom,catch_value,1020708
2016,HL,WCPO,ALB,dom,sales_value,944539.128
2016,HL,WCPO,BET,fsh_sash,volume,6391
2016,HL,WCPO,BET,fsh_sash,catch_value,45872462.68
2016,HL,WCPO,BET,fsh_sash,sales_value,102523578.9
2016,HL,WCPO,SKJ,dom,volume,59706
2016,HL,WCPO,SKJ,dom,catch_value,64307457.83
2016,HL,WCPO,SKJ,dom,sales_value,154873652.8
2016,HL,WCPO,YFT,fzn_sash,volume,76283
2016,HL,WCPO,YFT,fzn_sash,catch_value,280345601.9
2016,HL,WCPO,YFT,fzn_sash,sales_value,1187378814
2016,LL,WCPO,ALB,lc,volume,61901.6
2016,LL,WCPO,ALB,lc,catch_value,156982457.6
2016,LL,WCPO,ALB,lc,sales_value,527072396.5
2016,LL,WCPO,ALB,fzn_sash,volume,15475.4
2016,LL,WCPO,ALB,fzn_sash,catch_value,37651648.2
2016,LL,WCPO,ALB,fzn_sash,sales_value,144060255.4
2016,LL,WCPO,BET,fsh_sash,volume,21949.9
2016,LL,WCPO,BET,fsh_sash,catch_value,157549048.5
2016,LL,WCPO,BET,fsh_sash,sales_value,352117400.2
2016,LL,WCPO,BET,fzn_sash,volume,40764.1
2016,LL,WCPO,BET,fzn_sash,catch_value,371527322.7
2016,LL,WCPO,BET,fzn_sash,sales_value,653932314.6
2016,LL,WCPO,PBF,fzn_sash,volume,2490.49
2016,LL,WCPO,PBF,fzn_sash,catch_value,30553513.7
2016,LL,WCPO,PBF,fzn_sash,sales_value,92540102.6
2016,LL,WCPO,SKJ,lc,volume,5514
2016,LL,WCPO,SKJ,lc,catch_value,7339134
2016,LL,WCPO,SKJ,lc,sales_value,29827082.54
2016,LL,WCPO,YFT,fsh_sash,volume,22312
2016,LL,WCPO,YFT,fsh_sash,catch_value,151561999.4
2016,LL,WCPO,YFT,fsh_sash,sales_value,347296201
2016,LL,WCPO,YFT,fzn_sash,volume,66936
2016,LL,WCPO,YFT,fzn_sash,catch_value,245994693.5
2016,LL,WCPO,YFT,fzn_sash,sales_value,1041888603
2016,Other,WCPO,ALB,lc,volume,523
2016,Other,WCPO,ALB,lc,catch_value,1308126.74
2016,Other,WCPO,ALB,lc,sales_value,4453178.325
2016,Other,WCPO,BET,fsh_sash,volume,12959
2016,Other,WCPO,BET,fsh_sash,catch_value,93015372.23
2016,Other,WCPO,BET,fsh_sash,sales_value,207886568.5
2016,Other,WCPO,PBF,fsh_sash,volume,2403.48
2016,Other,WCPO,PBF,fsh_sash,catch_value,20362761.81
2016,Other,WCPO,PBF,fsh_sash,sales_value,89307038.29
2016,Other,WCPO,SKJ,dom,volume,68423.4
2016,Other,WCPO,SKJ,dom,catch_value,73696695.65
2016,Other,WCPO,SKJ,dom,sales_value,177486046.6
2016,Other,WCPO,SKJ,fsh_sash,volume,22807.8
2016,Other,WCPO,SKJ,fsh_sash,catch_value,92417205.6
2016,Other,WCPO,SKJ,fsh_sash,sales_value,0
2016,Other,WCPO,SKJ,fzn_sash,volume,22807.8
2016,Other,WCPO,SKJ,fzn_sash,catch_value,42696201.6
2016,Other,WCPO,SKJ,fzn_sash,sales_value,0
2016,Other,WCPO,YFT,fzn_sash,volume,54458
2016,Other,WCPO,YFT,fzn_sash,catch_value,200137131.3
2016,Other,WCPO,YFT,fzn_sash,sales_value,847662984.7
2016,PS,WCPO,ALB,lc,volume,3689
2016,PS,WCPO,ALB,lc,catch_value,10321822
2016,PS,WCPO,ALB,lc,sales_value,0
2016,PS,WCPO,BET,lc,volume,55342.8
2016,PS,WCPO,BET,lc,catch_value,86224082.4
2016,PS,WCPO,BET,lc,sales_value,291649232.5
2016,PS,WCPO,BET,fzn_sash,volume,6149.2
2016,PS,WCPO,BET,fzn_sash,catch_value,39823449.04
2016,PS,WCPO,BET,fzn_sash,sales_value,98644655.2
2016,PS,WCPO,PBF,fsh_sash,volume,10658.99
2016,PS,WCPO,PBF,fsh_sash,catch_value,90305088.68
2016,PS,WCPO,PBF,fsh_sash,sales_value,396060224.4
2016,PS,WCPO,SKJ,lc,volume,1414150
2016,PS,WCPO,SKJ,lc,catch_value,1882233650
2016,PS,WCPO,SKJ,lc,sales_value,7649613488
2016,PS,WCPO,YFT,lc,volume,373632.15
2016,PS,WCPO,YFT,lc,catch_value,617613944
2016,PS,WCPO,YFT,lc,sales_value,2948920505
2016,PS,WCPO,YFT,fzn_sash,volume,19664.85
2016,PS,WCPO,YFT,fzn_sash,catch_value,72269761.4
2016,PS,WCPO,YFT,fzn_sash,sales_value,306092134.2
2016,TR,WCPO,ALB,lc,volume,2284
2016,TR,WCPO,ALB,lc,catch_value,5792224
2016,TR,WCPO,ALB,lc,sales_value,19447532.11
2016,TR,WCPO,BET,fsh_sash,volume,100.5
2016,TR,WCPO,BET,fsh_sash,catch_value,721355.4216
2016,TR,WCPO,BET,fsh_sash,sales_value,1612207.742
2016,TR,WCPO,BET,fzn_sash,volume,100.5
2016,TR,WCPO,BET,fzn_sash,catch_value,915965.1735
2016,TR,WCPO,BET,fzn_sash,sales_value,1612207.742
2016,TR,WCPO,PBF,ranch,volume,1380.67
2016,TR,WCPO,PBF,ranch,catch_value,17305317.78
2016,TR,WCPO,PBF,ranch,sales_value,51302090.54
2016,TR,WCPO,SKJ,lc,volume,1342.6
2016,TR,WCPO,SKJ,lc,catch_value,1876954.8
2016,TR,WCPO,SKJ,lc,sales_value,7262575.447
2016,TR,WCPO,SKJ,dom,volume,575.4
2016,TR,WCPO,SKJ,dom,catch_value,1010675.35
2016,TR,WCPO,SKJ,dom,sales_value,1492551.835
2016,TR,WCPO,YFT,fsh_sash,volume,1401.5
2016,TR,WCPO,YFT,fsh_sash,catch_value,9520174.888
2016,TR,WCPO,YFT,fsh_sash,sales_value,21814970.68
2016,TR,WCPO,YFT,fzn_sash,volume,1401.5
2016,TR,WCPO,YFT,fzn_sash,catch_value,7622809.73
2016,TR,WCPO,YFT,fzn_sash,sales_value,21814970.68
2016,BBPL,EPO,YFT,lc,volume,5
2016,BBPL,EPO,YFT,lc,catch_value,11545.1432
2016,BBPL,EPO,YFT,lc,sales_value,39462.88489
2016,GN,EPO,ALB,lc,volume,1
2016,GN,EPO,ALB,lc,catch_value,2536
2016,GN,EPO,ALB,lc,sales_value,8514.681309
2016,GN,EPO,PBF,fsh_sash,volume,18.2
2016,GN,EPO,PBF,fsh_sash,catch_value,154194.0291
2016,GN,EPO,PBF,fsh_sash,sales_value,676264.4569
2016,HL,EPO,ALB,lc,volume,675
2016,HL,EPO,ALB,lc,catch_value,1800225
2016,HL,EPO,ALB,lc,sales_value,5747409.884
2016,HL,EPO,PBF,fsh_sash,volume,398.4
2016,HL,EPO,PBF,fsh_sash,catch_value,3375324.241
2016,HL,EPO,PBF,fsh_sash,sales_value,14803503.28
2016,LL,EPO,ALB,lc,volume,26777
2016,LL,EPO,ALB,lc,catch_value,76997263.5
2016,LL,EPO,ALB,lc,sales_value,227997621.4
2016,LL,EPO,BET,lc,volume,7107
2016,LL,EPO,BET,lc,catch_value,51011671.46
2016,LL,EPO,BET,lc,sales_value,37452949.53
2016,LL,EPO,BET,fsh_sash,volume,10660.5
2016,LL,EPO,BET,fsh_sash,catch_value,99869104.58
2016,LL,EPO,BET,fsh_sash,sales_value,171014334.7
2016,LL,EPO,BET,fzn_sash,volume,17767.5
2016,LL,EPO,BET,fzn_sash,catch_value,166448507.6
2016,LL,EPO,BET,fzn_sash,sales_value,285023891.1
2016,LL,EPO,SKJ,lc,volume,214
2016,LL,EPO,SKJ,lc,catch_value,299172
2016,LL,EPO,SKJ,lc,sales_value,1157598.053
2016,LL,EPO,YFT,lc,volume,1959.8
2016,LL,EPO,YFT,lc,catch_value,3239549.4
2016,LL,EPO,YFT,lc,sales_value,15467872.36
2016,LL,EPO,YFT,fsh_sash,volume,2939.7
2016,LL,EPO,YFT,fsh_sash,catch_value,14186091.89
2016,LL,EPO,YFT,fsh_sash,sales_value,45757737.63
2016,LL,EPO,YFT,fzn_sash,volume,4899.5
2016,LL,EPO,YFT,fzn_sash,catch_value,27872950.28
2016,LL,EPO,YFT,fzn_sash,sales_value,76262896.06
2016,Other,EPO,ALB,lc,volume,145
2016,Other,EPO,ALB,lc,catch_value,367720
2016,Other,EPO,ALB,lc,sales_value,1234628.79
2016,Other,EPO,ALB,dom,volume,145
2016,Other,EPO,ALB,dom,catch_value,367720
2016,Other,EPO,ALB,dom,sales_value,877937.01
2016,Other,EPO,BET,lc,volume,4.4
2016,Other,EPO,BET,lc,catch_value,6855.2
2016,Other,EPO,BET,lc,sales_value,23187.41775
2016,Other,EPO,BET,fsh_sash,volume,6.6
2016,Other,EPO,BET,fsh_sash,catch_value,47372.59485
2016,Other,EPO,BET,fsh_sash,sales_value,105876.3293
2016,Other,EPO,BET,fzn_sash,volume,11
2016,Other,EPO,BET,fzn_sash,catch_value,103049.5896
2016,Other,EPO,BET,fzn_sash,sales_value,176460.5489
2016,Other,EPO,PBF,fsh_sash,volume,31.4
2016,Other,EPO,PBF,fsh_sash,catch_value,266027.0612
2016,Other,EPO,PBF,fsh_sash,sales_value,1166741.975
2016,Other,EPO,SKJ,lc,volume,71.6
2016,Other,EPO,SKJ,lc,catch_value,79619.2
2016,Other,EPO,SKJ,lc,sales_value,387308.5074
2016,Other,EPO,SKJ,dom,volume,644.4
2016,Other,EPO,SKJ,dom,catch_value,694063.0058
2016,Other,EPO,SKJ,dom,sales_value,1671533.546
2016,Other,EPO,YFT,lc,volume,1114
2016,Other,EPO,YFT,lc,catch_value,1841442
2016,Other,EPO,YFT,lc,sales_value,8792330.753
2016,Other,EPO,YFT,dom,volume,1114
2016,Other,EPO,YFT,dom,catch_value,7907634.363
2016,Other,EPO,YFT,dom,sales_value,4427748.857
2016,PS,EPO,ALB,lc,volume,2
2016,PS,EPO,ALB,lc,catch_value,5329.824
2016,PS,EPO,ALB,lc,sales_value,17029.36262
2016,PS,EPO,BET,lc,volume,56731
2016,PS,EPO,BET,lc,catch_value,88386898
2016,PS,EPO,BET,lc,sales_value,298964862.8
2016,PS,EPO,PBF,fzn_sash,volume,3932.305
2016,PS,EPO,PBF,fzn_sash,catch_value,48241805.7
2016,PS,EPO,PBF,fzn_sash,sales_value,146114181.6
2016,PS,EPO,PBF,ranch,volume,2117.395
2016,PS,EPO,PBF,ranch,catch_value,26539428.93
2016,PS,EPO,PBF,ranch,sales_value,78676867.02
2016,PS,EPO,SKJ,lc,volume,337562
2016,PS,EPO,SKJ,lc,catch_value,449295022
2016,PS,EPO,SKJ,lc,sales_value,1825986514
2016,PS,EPO,YFT,lc,volume,242118
2016,PS,EPO,YFT,lc,catch_value,400221054
2016,PS,EPO,YFT,lc,sales_value,1910934953
