year,gear,ocean,species,product,volume,catch_value,sales_value
2018,Other,EIO,ALB,dom,161.3735671,509563.9337,977074.6689
2018,Other,EIO,BET,fsh_sash,836.2827235,5915027.703,14405543.84
2018,Other,EIO,BET,fzn_sash,836.2827235,7540577.335,14405543.84
2018,Other,EIO,SKJ,lc,3516.412961,3913767.626,19651622.83
2018,Other,EIO,SKJ,dom,3516.412961,3608872.82,9121356.651
2018,Other,EIO,YFT,fsh_sash,1192.211129,9414891.287,20230757.52
2018,Other,EIO,YFT,fzn_sash,1192.211129,9345743.042,20230757.52
2018,PS,EIO,ALB,lc,292.0654335,824488.5186,0
2018,PS,EIO,BET,lc,10068.82882,11800187.8,54819264.07
2018,PS,EIO,SKJ,lc,49874.05381,71506131.91,278723262.9
2018,PS,EIO,YFT,lc,12583.31253,19869050.49,102604957.2
2018,TR,EIO,ALB,lc,1140.452053,3601167.432,10032287.34
2018,TR,EIO,ALB,dom,126.7168948,649807.7479,767237.5979
2018,TR,EIO,BET,lc,643.8366671,932850.1491,3505338.398
2018,TR,EIO,BET,dom,71.53740745,680982.3826,378432.8854
2018,TR,EIO,SKJ,lc,7893.867774,8785874.833,44115214.53
2018,TR,EIO,SKJ,dom,877.0964194,900158.6172,2275133.594
2018,TR,EIO,YFT,lc,2338.522202,3692526.556,19068426.52
2018,TR,EIO,YFT,dom,259.8358002,233852.2202,1032753.741
2018,BBPL,EAO,ALB,lc,14556.3258,38617932.35,128048560
2018,BBPL,EAO,BET,lc,7838.550574,15698836.69,42676619.27
2018,BBPL,EAO,BFT,fsh_sash,561.4574775,4981214.919,20644148.73
2018,BBPL,EAO,BFT,fzn_sash,187.1524925,2404366.15,6881382.91
2018,BBPL,EAO,SKJ,lc,32943.8762,39588505.57,184108248
2018,BBPL,EAO,YFT,lc,7255.36261,9551831.253,59160588.12
2018,GN,EAO,ALB,dom,3.455511,13199.04025,20922.21376
2018,GN,EAO,BET,dom,3.0332265,7550.395501,16045.76819
2018,GN,EAO,BFT,fsh_sash,3.8925,34534.01166,143122.7691
2018,GN,EAO,BFT,fzn_sash,1.2975,16669.10784,47707.58971
2018,GN,EAO,SKJ,lc,71.765635,73193.80577,401065.292
2018,GN,EAO,YFT,dom,11.17983,73655.65915,44435.79847
2018,HL,EAO,ALB,dom,48.35031,157991.9954,292748.4593
2018,HL,EAO,BET,dom,583.3031,1554451.431,3085673.399
2018,HL,EAO,BFT,fsh_sash,514.2975735,4562815.26,18910133.05
2018,HL,EAO,BFT,fzn_sash,171.4325245,2202410.203,6303377.682
2018,HL,EAO,SKJ,lc,3604.142224,3675866.394,20141901.53
2018,HL,EAO,YFT,dom,1591.95222,10488199.74,6327436.824
2018,LL,EAO,ALB,lc,6217.057099,16493852.48,54689982.89
2018,LL,EAO,BET,fzn_sash,20709.76808,188325518.6,356739967.9
2018,LL,EAO,BFT,dom,425.4583089,3774638.972,15643614.98
2018,LL,EAO,BFT,fsh_sash,1276.374927,11323916.92,46930844.95
2018,LL,EAO,BFT,fzn_sash,2552.749853,32795423.96,93861689.9
2018,LL,EAO,SKJ,lc,113.328752,115584.0489,633342.5324
2018,LL,EAO,YFT,fzn_sash,5031.228296,24054280.07,85375448.36
2018,Other,EAO,ALB,dom,8860.30416,33843767.59,53646820.29
2018,Other,EAO,BET,dom,13.0459,24239.75011,0
2018,Other,EAO,BFT,fzn_sash,4926.918799,63296601.75,181157164.2
2018,Other,EAO,SKJ,lc,1401.03196,1881585.922,7829726.472
2018,PS,EAO,ALB,lc,58.40506,154948.6242,513775.5181
2018,PS,EAO,BET,lc,28292.71686,42066887.38,154038363.9
2018,PS,EAO,BFT,For ranching,17135.98526,214782439.2,630070561.7
2018,PS,EAO,SKJ,lc,244292.9065,353369689.3,1365241259
2018,PS,EAO,YFT,lc,90250.2654,142505169.1,735905159.5
2018,TR,EAO,ALB,lc,2403.5579,6376639.109,21143531.15
2018,TR,EAO,ALB,dom,2403.5579,13897823.57,14552913.35
2018,TR,EAO,BET,lc,14.982535,21708.08331,81571.70587
2018,TR,EAO,BET,dom,14.982535,170427.5205,79257.61015
2018,BBPL,WAO,ALB,lc,1.01555,2694.25415,8933.553486
2018,BBPL,WAO,ALB,dom,0.05345,141.80285,323.6257461
2018,BBPL,WAO,BET,lc,96.2958,140071.6588,524277.9459
2018,BBPL,WAO,BET,dom,5.0682,12615.91064,26810.778
2018,BBPL,WAO,SKJ,lc,14300.41382,17184741.97,79918468.57
2018,BBPL,WAO,SKJ,dom,752.653359,852445.8615,1952336.03
2018,BBPL,WAO,YFT,lc,895.3903805,1953458.546,7301057.763
2018,BBPL,WAO,YFT,dom,47.1258095,93231.12051,187308.1231
2018,GN,WAO,ALB,lc,0.47405,1257.65465,0
2018,GN,WAO,ALB,dom,0.02495,0,151.0657131
2018,GN,WAO,SKJ,dom,0.113,165.2831549,293.1149762
2018,GN,WAO,YFT,dom,0.336,1439.190165,1335.479009
2018,HL,WAO,ALB,dom,95.162531,310958.051,0
2018,HL,WAO,BET,dom,3924.92561,10459581.36,20762856.48
2018,HL,WAO,BFT,fsh_sash,1266.356999,11235038.5,46562497.21
2018,HL,WAO,SKJ,dom,4538.28,5139999.653,11772016.23
2018,HL,WAO,YFT,fsh_sash,17032.4331,91977271.67,289025169.8
2018,LL,WAO,ALB,lc,14235.71024,37767339.26,125228180.6
2018,LL,WAO,BET,fzn_sash,11380.24953,103486982,196032608.3
2018,LL,WAO,BFT,dom,68.0892174,604083.1927,2503562.58
2018,LL,WAO,BFT,fsh_sash,204.2676522,1812249.578,7510687.74
2018,LL,WAO,BFT,fzn_sash,408.5353044,5248492.52,15021375.48
2018,LL,WAO,SKJ,lc,318.74559,325088.7811,0
2018,LL,WAO,YFT,fzn_sash,9989.164266,47758149.87,169507191.4
2018,Other,WAO,ALB,dom,0.488298,1595.58802,2956.516456
2018,Other,WAO,BET,dom,5.247396,9749.849975,27758.72484
2018,Other,WAO,BFT,fsh_sash,79.567038,705913.6848,2925588.904
2018,Other,WAO,SKJ,dom,80.9,91626.33684,209849.5715
2018,Other,WAO,YFT,dom,70.02063,299919.649,278306.7903
2018,PS,WAO,ALB,lc,13.324,0,117208.081
2018,PS,WAO,BET,lc,507.613,738372.7531,2763675.061
2018,PS,WAO,SKJ,lc,2733.90474,2291300.688,15278542.48
2018,PS,WAO,YFT,lc,3008.46223,2657100.347,24531150.88
2018,TR,WAO,ALB,lc,0.145,384.685,1275.530752
2018,TR,WAO,ALB,dom,0.145,781.1210274,877.93701
2018,TR,WAO,BET,lc,3.6834,5336.850812,20054.09775
2018,TR,WAO,BET,dom,3.6834,41898.96629,19485.186
2018,TR,WAO,SKJ,dom,147.59713,167166.6792,382857.781
2018,TR,WAO,YFT,fsh_sash,384.16174,3345543.13,6518881.447
2018,BBPL,Antarctic,SBF,fzn_sash,9.483575903,121836.4157,334017.866
2018,LL,Antarctic,SBF,fzn_sash,11759.84428,151079855.4,414189555.7
2018,Other,Antarctic,SBF,fzn_sash,14.01896,180102.9333,493757.1176
2018,PS,Antarctic,SBF,For ranching,5366.639256,67265456.44,189016612.5
2018,TR,Antarctic,SBF,fzn_sash,0.2291,2943.269831,8069.05474
2018,TR,Antarctic,YFT,For ranching,0,0,0
